,542644,548869,93219,534737,36820,542661,10066,542456,24820,50330,530262,548865,64176,534733,542665,78636,542460,545068,542653,542648,542009,21986,29819,29821,40405,46186,54776,57163,71326,88944,530270,530290,534741,542013,542452,542632,542636,542640,542657,542669,548873,22555,24766,19671,19769,12445,19641,12446,22566,24769,533970,548166,547339,533973,19597,22569,529905,533976,541454,529911,22552,529908,541452,541453,547343,548170,10152,12878,12886,528798,530510,530406,13351,10756,10923,13368,10158,13140,13256,10970,13074,530413,13174,22539,13011,529651,13137,10952,12386,12435,12437,12467,12877,12890,12903,12975,13012,13055,13109,13218,13220,13250,13327,14205,22532,24771,530393,548162,529917,12984,548442,22816,12945,530022,24767,529920,12966,549831,24773,14948,22811,15439,24768,14801,13951,24770,13085,13094,10139,12929,13107,13158,14333,14392,15246,15333,22763,22793,22794,529983,530019,530082,548434,548450,548458,549830,22814,548430,529992,548562,530061,548454,529989,530064,530034,548418,529965,22769,22778,22812,530037,548582,22799,24372,529968,22809,22787,22801,22806,22823,22826,24327,24341,24400,24447,529944,529977,530010,530055,530085,548422,548426,548438,548446,548462,548566,548578,549811,530097,529953,529995,530076,22774,530043,547712,22782,22788,22810,22772,530040,530079,529947,529950,529980,530016,22795,22798,22805,22807,22808,22820,24316,24353,529926,529929,529938,529941,530004,530007,530031,530049,530052,530067,530073,548254,548338,548538,530025,22828,548546,529986,530028,530091,530094,530058,529956,530070,22813,529962,22767,530001,22776,529959,22766,547475,22777,529932,22768,22786,548026,10510677,10511520,546963,10722105,10511727,10511756,10511739,548018,10721766,548486,10510702,10511767,546958,546953,546973,547083,10510859,10511160,10511189,10511218,10511566,10511650,10511782,10722159,10722435,546948,546968,546988,548490,10510299,10510512,10510553,10510883,10511114,10721665,10722402,10510117,548214,10510163,10510377,548218,10509866,10510359,10510221,10509709,10509911,11279677,546983,547008,10721912,547003,547023,546978,11279456,546998,10721959,547013,547018,10721539,11278870,11278953,11279102,11279265,11279329,11279496,11279667,29845,57276,2558478,8852082,8852209,1992024,546210,535549,545277,545301,547352,547353,2488002,8852204,19049,530423,24484,33148,546000,12508,24562,24622,29454,34052,45390,46218,94884,97726,530418,545621,545622,546002,546617,8932942,8934582,43520,38498,99988,546178,35869,39639,40285,43515,59338,8930876,535030,71856,48672,48962,550071,26688,48664,48669,49099,69828,69837,530589,530593,535550,540618,541982,542236,545285,534445,528428,45143,19585,29176,29180,29181,29186,29833,47966,57262,61183,71401,85056,98923,528426,528427,528429,528431,540634,540738,541983,541984,545645,545646,29178,33236,67321,45970,44668,528430,15837,41108,549300,541327,530997,531033,41094,530985,41093,97917,530993,531001,531005,531017,531025,541285,549295,551061,531009,530977,530981,530989,531013,534446,69865,531037,531041,529908+529905,542236+542464+542468+48962,550099+550151+550127+550071,542260+542480+542484+49099,542284+542528+542532+69837,51220+49398+531005+543320+543868+542772+51365,51145+49492+530989+542776+543324+543872+49241,51185+51339+49306+542780+530977+543328+543876,51194+51342+531013+49371+542764+543312+543860,51344+49221+49395+530981+542760+543308+543856,51201+49432+530985+542756+543304+543852,530789+531017+542768+543316+543864,543848+543300+542752+542439,51223+51370+531009+49411+543352+542804+543900,49297+49514+531001+542788+543336+543884,543892+543344+542796+530993+49264+49510,543880+543332+542784+530997+530785,535034+535038+542800+543348+543896,543924+543376+542828+535086,542832+542696+543380+543928,543932+542700+542836+543384,547724+543360+547728+543908+547720+542812+547716+531033,543888+542792+543340+531025,543372+543368+543920+543916+542692+542688+542824+542820,543364+543912+542684+542816,8852013+8852220+10743960+10778824+10778836+10743901+10778899+10779132
19910101,216.04,404.7017,146.25,281.38,155.25,214.43,268.75,204.91,312.13,142.375,161.85,479.5516,282.52,273.89,199.91,150.0,204.68,225.98,217.58,198.45,200.28,124.5,204.94,197.03,256.25,320.83333,180.06,206.625,148.0,183.6875,246.46,290.91,277.76,391.34,190.17,197.0,208.37,214.54,190.32,217.44,490.2353,4677.45269,49.324,112.0,80.32,0.14741,312.4529,1.7231,2.47165,130.2914,69.6587,286284.8266,296.9417,39.1324,35.4,6771.6361,323.99,1.0,8.9184,34.0058,1.70727,326.89,7.013,6.8471,636.1261,39167.6628,4.1116,0.7,5.2,230.94,54.443,88.06,5.7779,1.7521,133.9743,2.2138,41.37,3.0319,9.0065,732.5433,11.3,161.8,-8.0591,107.8167,7.3,7.94,4.0159,5.8935,1.4675,7.788,1.679,1.3897,4.0,4.4,0.4,1.03891,1.37677,9.9747,9.5,6.6429,13.0965,-18.3895,10.1715,10.5,1.9085,108.5408,3.42,192.1373,424.8745,-0.9,7376.9397,114.3548,-3.4,2016.7576,488.11,894.781,-3.8,9.2,132.7839,7.5,593.2196,6.596,130.62,8.59,9.5,324.1506,5.0277,5.0,5.814,-0.4,13.9,8.5815,8.25,15.0,5.65878,4.48473,324.3067,179.057,2169.3876,56.8614,315.8153,729.3414,72113.9138,169015.2098,13752.4814,2.2,460.2452,23185.4282,4246.7342,2307.62,51.8306,204491.39,52.5702,178.2612,7.1043,189945.4692,48.4094,456.5606,489.8454,49.2463,45.8395,703.28,9.1791,24.4757,950.4462,1337.0127,3346.8303,487.2025,1666.63,60.3152,189.9327,12.91,5.96,2.63,18.87,533.1645,27.3579,996.6833,729.7268,78.3019,172022.02,15181.5798,158127.13,16287.5457,25300.798,1112.7559,1317.94,8.5761,57458.34,1552.6182,1939.3166,3776.97,1052.0685,388.54,454.5772,438.0492,1694.799,798.4373,357.0968,2.2637,917.5074,1201.1202,446.8542,1596.85,7790.939,66.6861,23.0545,168.3731,1647.3,6570.1222,83.4772,69.84,7.73,1612.6905,3569.692,2301.8056,211.3478,18.2659,2.0604,13.81,451.87,56.9954,2033.72,8722.4988,218394.2994,26406.2694,212497.2244,76.3588,1163.92,20131.7026,274.0746,62.9392,0.0,15530.626,532.8,162.41,1567.79,100.8076,556.0896,2158.3506,1159.6416,446.4394,3.2715,971.7557,55.64,108.7831,66.5377,909.7487,196.3564,31.0099,0.4136,3.7061,253.9362,8.5243,0.2226,3.8508,4.0255,15.7537,31.2528,4201.112,1.3782,0.5901,266.36,454.25,269.9908,53.4748,4.5651,0.2788,0.3257,1.1,3.4121,0.2501,1.2925,9.3701,14.6037,112.15,372.3206,33.1771,8312.7368,145.6126,4.6758,3.9223,5.22,0.2718,18.1537,16.5385,5.6396,4474.256,7.7209,15.5192,8943.114,1.5505,156.7093,5.58,8.3253,9.1914,19.77,224.6074,762.2084,6.5226,221.5303,141.2003,134.9288,8.78,148.1461,7.1503,781.8484,280.9439,14.0778,13.5354,13.12,34.53,5.98,7.14,12.61,14.76,257.98898,92.08,1.7703,12.1202,12.35,232.32,4.4532,8500601.3464,3603456.8328,3629323.6595,98.9236,108.4205,7.8,12.3179,59.83472,4.1733,0.3989,882628.3946,19.0526,88.42749,4.58341,1.808,168.73242,56.13983,90852577.97,1377325.3599,90.8048,18837.41323,8.3572,24.5381,5.0727,4.3899,8925767.7718,27.5223,0.3108,955.95,154.36421,170.76271,31116.20504,55.00236,42.32,123.72956,972.21,24448.18202,143.82,71.2,107.5,60.91,24245.82,25743.07,87.90865384615384,75.33,68.05,27210.0,5.43,28375.65,60.86,96.63,7124411.3897,24180.0,88.95,28776.74,2514108.2601,2.6921,22.9814,22118651.0,96.18990384615384,1436.5,16781.5,64.5,12135.04,120.26213,43.688031333333335,29.75,77.63636363636364,88.09,71.96428571428571,27.48,133.7219,47.019,8.6324,41.5779,87.5,11.54,5.09,6.06,11.7959,5.8246,2100.0,364083.1903,105.78,339555.4979,96.13,19.9081,73.125,60.66,27702.03,38120.31,39949.82,74368.55,87.88,43235.14,75.2,26160.62,49353.22,42733.89,52242.01,50234.62,46719.44,86.23,6.05,39675.99,61584.53,37350.73,40694.32,46544.18,44444.71,13.47,43427.08169,42840.98,109.9,327.02,25617.27,27275.58,28751.23,30044.01,51720.50147,33481.60998,33462.060285,47609.7133,34812.63468,40966.16964,53405.95,35469.22,30706.67279,36588.4,43933.82,33122.13,45839.53,52842.86,48596.37,49887.6,60081.57,39845.12,52658.09,31296.19,13.03
19910201,149.08,421.4927,115.66667,276.26,95.75,140.63,280.0,136.65,307.28,75.125,103.03,406.178,294.13,269.23,131.4,78.875,136.16,155.25,151.32,127.91,134.2,71.5,139.59,133.41,251.75,328.75,116.05,179.5,92.5,120.25,257.88,286.17,289.19,386.98,128.23,132.9,142.72,144.82,126.22,147.55,435.6516,4510.23074,46.2514,115.0,82.67,-0.44383,309.2934,0.3071,2.41024,136.2406,74.6914,303328.4155,297.909,39.5917,36.28,6603.40625,330.13,0.99,8.6291,32.5769,1.64623,333.17,7.2357,8.0318,601.1834,37519.278,4.0823,1.7,4.0,230.56,53.2658,87.27,6.9661,1.7004,137.0855,0.062,41.32,3.896,10.9409,744.979,8.6,157.06,-14.9078,103.0081,7.1,7.95,3.2188,5.76875,1.503,7.7945,1.6912,1.3703,3.2,18.5,-2.2,1.57246,1.02382,10.4721,14.7,4.6642,13.3911,-19.2371,9.6295,10.5,1.9432,280.441,3.42,208.2811,427.5034,-2.6,7368.5493,130.0878,-3.6,2114.8071,488.17,943.7703,-2.5,9.9,131.6874,6.56,558.0815,6.397,131.11,8.59,9.0,385.0935,5.2129,-6.3,5.873,0.8,8.4,9.4355,8.25,14.5,5.29412,3.90105,309.3244,175.4597,1991.6707,60.7807,291.7942,710.8518,68698.9723,141926.8639,14543.9672,1.8,477.1089,23622.8696,4306.1713,2311.73,47.4755,205086.44,61.7281,220.361,5.8813,188816.2613,32.596,454.5128,505.5883,44.4603,44.7351,704.01,11.5212,24.5133,995.1867,1340.6764,3342.6407,495.9838,2073.16,61.1283,207.2796,12.89,5.94,2.65,18.91,555.2772,25.7329,1023.9496,682.9427,73.5267,172535.86,15142.2275,158595.94,16498.8686,25199.1746,1139.6062,1319.69,9.1438,58046.22,1374.0595,1965.895,3760.1,1136.2336,388.67,376.3133,460.9378,1492.1605,788.6193,345.2849,4.0354,925.0171,1211.1325,461.4243,1584.82,7873.854,79.4633,29.0652,176.893,1639.71,6510.1295,101.7273,70.01,7.77,1479.8947,3643.7695,2381.4628,228.8943,14.1093,2.0633,13.53,452.09,102.7332,2529.79,8427.0462,211537.9066,26732.4713,203825.5211,73.1045,1165.25,20574.8393,255.6695,58.9507,0.0,15826.3633,528.32,163.45,1564.93,95.984,560.0908,2299.9995,1176.8304,467.7901,3.956,921.1427,54.4,107.4269,74.3077,950.9696,230.5575,30.105,0.4386,4.399,267.3841,8.8256,0.0846,3.8047,4.3546,16.9819,31.8079,4079.7298,1.2078,0.5148,265.72,454.35,259.6256,57.1949,5.257,0.2718,0.177,0.9462,3.5716,0.329,1.1366,8.9952,15.9957,111.88,384.2015,34.22,8593.8948,146.0904,4.0539,3.7884,4.727,0.193,17.3365,15.8384,3.721,4466.3539,10.4398,13.247,9368.358,1.7475,153.0051,9.6002,8.8655,10.0171,19.22,235.3424,759.9235,6.7805,221.3972,143.0664,139.6552,8.46,153.0595,7.3003,797.5413,285.6315,14.7184,14.9633,12.79,33.51,5.82,6.96,12.27,14.28,257.85823,91.88,2.0488,12.2192,12.35,232.02,7.474,9550469.9074,3881703.2953,2600949.9838,101.3158,107.3413,7.87,12.3762,59.44154,4.3708,0.3107,1020062.6115,17.184,87.99489,4.61064,1.38,168.73242,55.86519,90867925.12,747875.5386,90.20813,27071.25711,9.3833,26.3405,5.9628,5.0235,8105818.9287,26.3594,0.1077,1034.13,153.35614,172.69539,43857.13351,57.30991,42.38,124.53688,1221.58,35898.06595,143.23,87.27,131.25,73.84,28109.49,28142.64,124.21875,84.04,83.85,29453.79,6.52,30169.06,73.79,133.66,7216305.8342,27900.0,125.45,32735.89,2202073.0826,2.9773,14.2059,22181006.44,131.22596153846155,1388.25,11871.25,61.0,11287.86,120.05031,43.621557,29.66,86.54545454545455,123.89,71.96428571428571,27.43,125.5592,40.0149,8.9049,40.8256,87.5,11.52,6.13,7.1,11.3957,5.8212,4668.5,-35923.474,105.78,485446.953,96.13,20.8773,90.0,73.4,40640.96,55044.08,56850.18,99085.53,123.77,62230.38,83.86,42530.72,66952.63,59527.3,71972.54,73006.23,65122.35,121.42,7.05,55517.65,82230.38,56088.97,58861.31,67634.08,63925.4,13.51,61925.18555,61134.78,156.83,333.18,29408.6,29804.32,30869.88,31710.43,74355.25339,56130.8733,46611.20839,76427.08116,64782.83406,67553.33662,77194.33,66216.21,50026.980335,59883.56,70406.27,56664.57,73207.63,89338.32,80358.93,85764.82,81404.76,68741.69,80129.44,54080.59,13.15
19910301,119.05,368.1324,86.33333,190.79,80.8,107.51,199.2,106.03,226.21,70.4,88.25,530.6906,210.76,191.24,100.66,65.4,105.42,123.52,121.61,96.26,81.96,63.0,87.93,83.11,176.4,212.3,65.45,99.9,67.6,70.1,175.84,206.85,207.08,314.04,100.44,104.15,113.28,113.54,97.46,116.19,405.8607,4510.23074,48.3447,121.0,87.39,-1.56421,312.0462,0.6532,2.41024,131.7107,63.531,321410.1145,303.9107,38.4207,23.33,6603.40625,239.79,0.8,8.4317,34.5126,1.64623,240.74,6.8346,7.8708,598.0021,39324.1572,3.9681,1.9,4.0,230.56,55.8911,87.15,4.1585,1.7184,135.8284,-0.4292,41.32,4.1919,9.9935,759.3038,10.1,156.34,-1.042,110.8178,3.0,7.94,10.3,6.2378,1.4871,7.7932,1.6748,1.3624,1.5,11.8,-2.9,0.2012,-0.55449,5.9671,11.1,1.5973,7.8661,-17.9878,8.2837,10.5,1.8466,247.971,3.42,239.6479,400.1842,-3.3,7222.2215,139.822,-2.1,2039.7345,488.08,980.6617,-3.5,10.1,131.1362,6.56,586.337,6.114,127.45,8.59,9.0,254.4214,4.9603,-1.5,5.51,-10.7,12.2,9.5171,8.25,14.0,4.93311,3.79147,322.8738,179.3142,1996.2141,57.8116,314.1812,682.7259,71989.312,145281.8169,14684.0068,1.6,438.8718,23752.8641,4109.9718,2280.97,51.7605,200641.75,60.2066,178.6609,6.5607,187796.0075,41.0526,485.6393,478.4657,56.7368,45.1558,698.57,11.276,24.0691,1021.5168,1282.6606,3474.721,494.7975,2174.79,56.4798,187.0957,12.89,5.94,2.65,18.92,560.1622,34.2702,999.3894,701.5523,68.5606,168697.81,15294.5224,155094.2,16570.9448,24115.8079,1194.7165,1306.57,10.939,58193.18,1568.9112,1733.9069,3774.56,1061.9497,388.46,469.3427,448.1674,1668.2049,799.034,381.0984,3.4252,1053.6641,1107.6825,320.1557,1595.13,7615.4425,89.7455,27.7971,176.3576,1639.71,6520.0768,95.2372,70.06,7.78,1582.4761,3380.3664,2276.91,216.8734,17.1163,2.193,13.77,452.09,82.448,2653.8,8218.3001,213119.8476,26073.9427,198872.0413,110.0069,1165.25,19774.6433,215.5935,57.195,0.0,16397.4868,528.32,162.55,1569.47,95.9763,610.9917,2320.5743,1202.9805,457.5563,4.3846,1042.1565,55.02,97.988,64.9401,874.42,232.4779,28.8558,0.4211,3.6878,254.5355,8.1508,0.2095,3.8599,4.1842,16.1442,32.7024,4053.5899,0.9173,0.2827,267.99,454.49,259.2577,53.917,4.3582,0.0852,0.1806,0.9069,3.7276,0.2614,0.7992,7.9612,14.0564,112.08,381.4529,34.4212,8128.4156,149.9991,3.8872,3.9541,4.6055,0.1737,16.9949,16.5655,8.4832,4423.3903,9.2798,22.1825,9367.4653,1.9081,149.3138,10.9387,8.1804,10.5921,19.15,227.3664,762.2023,7.4924,217.3577,142.7029,137.6878,8.41,151.0456,7.0402,796.1784,285.308,14.0481,14.5284,12.74,33.36,5.81,6.93,12.22,14.23,258.06571,92.2,1.6938,12.1928,12.35,232.02,3.6896,8120961.9993,3575260.7736,2395650.6102,104.3359,106.6335,7.87,12.1132,60.36702,3.3484,0.5233,1197659.0145,18.5518,88.30646,4.40776,1.48,169.99852,55.64545,90852577.97,1782488.7042,92.30004,21368.53283,8.8749,27.5915,5.9088,5.0035,8903774.301,40.3246,0.2139,875.73,153.85837,174.70187,28550.50252,57.30991,42.47,131.21144,980.53,25500.22327,143.23,63.94,78.0,55.08,26306.44,27022.84,73.79230769230769,55.67,60.91,28406.69,5.2,29332.14,55.03,82.23,7301798.3233,26164.0,74.75,30888.29,2833550.6735,2.0322,11.9742,22181006.44,77.97115384615384,1576.0,11071.6,59.6,10948.98,120.05031,44.225158,29.8,57.52727272727272,74.16,73.07142857142857,27.89,118.6834,31.5084,10.4861,43.7354,90.0,11.52,4.87,5.84,9.0868,5.9546,5376.6,371748.9602,106.66,242057.1384,97.19,17.1052,65.5,54.91,23249.88,32297.05,34134.61,65863.75,73.93,36699.11,55.65,20527.88,43297.48,36955.48,45452.97,42399.2,40387.21,72.55,5.84,34225.08,54480.54,30903.13,34443.28,39287.4,37741.64,13.51,37062.11607,36546.32,93.75,242.46,27639.32,28624.24,29881.18,30932.77,42585.95374,36307.86496,28633.358255,44178.68313,37357.47557,38247.56665,45220.68,38080.02,31666.234920000003,38566.45,46181.66,35121.18,48163.42,55941.78,51293.41,52934.02,52744.53,42298.8,54990.75,33230.87,13.2
19910401,121.94,387.0115,79.66667,200.27,77.0,110.7,191.375,108.98,235.2,71.125,84.5,501.2183,202.68,199.88,103.62,64.5,108.38,126.57,124.47,99.31,87.46,66.65,93.37,88.4,184.75,184.83333,70.77,94.25,70.0,75.375,167.89,215.65,199.13,322.13,103.12,106.92,116.11,116.55,100.24,119.21,479.2796,4445.1783,45.556,122.0,88.17,-1.26753,309.1088,-0.6075,2.38625,128.5147,72.9462,287863.485,296.1599,40.3266,20.28,6537.66466,218.51,0.82,7.7377,32.8821,1.62249,218.97,6.8,9.7746,639.3572,37464.0647,3.9134,-0.3,5.7,231.54,54.1238,87.03,5.9468,1.75336,136.83333,-1.2673,41.45,2.2926,9.1033,725.26667,12.0,155.63,-2.4978,106.925,3.7,7.94,0.0,6.61925,1.44,7.79875,1.764,1.3759,1.5,1.4,-0.9,0.27918,-0.40349,9.94,12.1,5.9419,11.6523,-21.4295,8.7619,10.5,1.8187,209.8038,3.42,202.7648,406.7796,-3.3,7350.5259,126.9951,-9.0,1998.6232,487.54,939.7825,-6.8,9.4,130.9269,6.19,568.2347,5.995,133.93,8.59,9.0,270.2659,5.1148,11.4,5.22,7.6,13.0,8.9915,8.00333,13.16667,4.92487,3.57479,318.0685,181.537,2110.9474,66.2471,309.3681,732.9192,76476.6459,167198.7276,13724.2791,1.3,462.1991,24201.5927,4203.89,2335.43,47.4613,208511.05,55.8608,191.7783,8.2098,177619.8532,43.5019,467.2672,567.169,48.4209,45.7807,708.2,7.5864,23.8894,999.3424,1328.529,3479.2584,494.3434,2378.05,56.94,221.0723,12.94,5.93,2.66,18.94,518.0218,39.3476,964.8899,734.5632,74.8535,175493.04,14650.5527,161294.01,16903.6928,24505.136,1125.6285,1329.8,6.1596,58487.12,1467.2289,2006.9707,3774.56,1064.3757,387.28,448.8533,463.6497,1757.7512,793.4609,336.3506,2.5902,858.4591,1211.2145,497.3365,1595.13,7965.8216,70.4988,20.9807,177.9379,1659.19,6443.8312,86.6295,70.14,7.8,1462.9377,3463.8713,2056.5367,209.4031,20.1698,1.7277,13.77,452.09,98.7361,2901.83,8462.9603,229879.8768,27251.5999,191277.6372,68.0316,1165.25,19898.7443,237.4376,59.9334,0.0,16945.6517,537.29,162.55,1596.2,93.9968,638.324,2264.3156,1213.9429,453.5037,3.6255,967.4601,54.01,106.7108,59.4786,825.354,216.5234,27.7671,0.532,3.9048,264.5308,9.0086,0.2322,4.0762,4.6904,15.4908,31.7579,4287.8304,1.1346,0.26,267.99,455.07,259.0539,53.8137,4.7852,0.1319,0.1932,0.7471,3.5972,0.0443,1.3614,8.2753,15.9815,112.33,371.7481,32.1994,8534.9368,159.8928,4.2119,3.7367,4.666,0.1491,18.7963,15.4763,4.8265,4479.311,10.6268,13.7211,9129.2992,1.5766,176.4534,11.1223,8.4275,10.4357,19.06,220.2862,758.4573,7.0367,232.3982,143.6429,145.5068,8.36,146.1744,7.2725,769.1523,283.732,13.8574,13.1622,12.69,33.2,5.79,6.91,12.16,14.13,259.28843,94.04,2.1038,11.8371,12.34,232.81,1.748,8299941.7181,3451604.1871,2558961.1915,100.88,110.0296,7.89,12.2354,60.16785,6.5889,0.5701,1297924.822,18.1064,88.70301,4.76679,1.888,170.56123,55.71093,90746763.46,1175279.7692,92.30004,16146.71814,6.4167,26.6019,6.1228,4.4189,7642690.5091,31.5499,0.4312,768.1,153.03992,180.36314,20194.00061,61.82016,42.85,128.23563,899.48,18924.65406,143.23,53.35,48.125,46.55,22635.96,24743.24,45.86538461538461,42.97,50.49,26275.09,4.49,27628.4,46.49,53.75,7589095.8442,22630.0,46.68,27127.09,2052033.2421,1.3246,10.3483,22181006.44,47.13942307692308,2125.0,12891.5,68.25,13042.75,120.5943,44.157650333333336,30.53,44.54545454545455,46.62,73.07142857142857,27.84,128.1712,44.8127,9.5184,50.3909,90.0,11.52,4.19,5.16,10.4494,5.5479,6008.75,292399.8737,107.06,904271.9223,97.19,19.2577,54.375,46.51,13592.72,19665.74,21520.77,47415.86,46.33,22521.73,43.03,8309.81,30161.9,24421.46,30726.79,25403.27,26651.92,45.49,5.19,22401.42,39071.2,16917.56,20884.07,23546.62,23201.94,13.51,23255.77442,22892.46,58.73,221.1,24037.55,26221.93,27868.47,29349.68,22802.720695,25652.7719,19473.98087,23552.58902,17568.63331,20403.26942,27465.86,17778.27,22999.358245000003,23185.03,28702.32,19576.48,30092.69,31844.4,30321.09,29244.86,36829.64,23218.85,36851.86,18186.7,13.51
19910501,125.79,462.62,82.8,199.64,78.6,114.96,197.2,112.91,234.61,71.45,86.08,474.8946,208.69,199.31,107.57,72.7,112.32,130.65,128.28,103.37,92.8,66.5,98.65,93.54,184.2,188.4,75.94,101.0,73.2,80.5,173.8,215.07,205.05,321.6,106.69,110.61,119.89,120.57,103.93,123.24,460.3673,4449.03403,50.1675,123.0,88.96,-1.63674,310.3988,-0.4766,2.38767,132.8197,74.5147,321341.9751,294.7432,40.3724,20.67,6541.56604,221.23,0.82,9.6235,35.0695,1.6239,221.75,6.6632,9.5445,587.0296,38208.0505,3.9988,0.0,3.9,232.15,52.969,86.59,2.8792,1.72426,138.06,-2.1645,41.53,2.8632,11.1837,725.1,13.3,152.99,-13.1577,101.8127,4.3,7.96,0.0,6.6732,1.4584,7.7854,1.7663,1.3604,0.2,7.6,0.0,-0.26217,-0.57528,12.12,18.5,7.9287,11.838,-24.3035,5.3162,10.5,1.8199,279.2798,3.42,186.8617,429.9421,-3.3,7245.7228,118.9103,-9.4,2023.2902,487.41,911.1772,-6.2,8.5,135.9859,6.212,604.4452,5.967,149.26,8.59,8.5,264.572,5.0883,-4.6,5.199,-1.9,12.7,8.7629,7.88,12.6,4.99584,3.36134,311.7493,184.3265,2080.6974,69.0248,295.2857,717.5657,67798.9246,152496.7672,14069.0441,3.6,405.5653,24974.058,4332.8086,2464.26,51.5124,227127.74,50.6552,179.9761,10.6793,167892.279,48.5726,490.8742,604.5139,57.0636,39.7677,730.98,8.5353,24.1982,997.0101,1289.1258,3450.7733,468.1616,2378.05,57.3111,208.9782,12.96,5.93,2.66,18.94,515.193,35.042,985.1114,711.3584,64.4832,191568.77,15289.4952,175961.12,16775.3287,25131.5769,1181.857,1384.74,8.2207,58487.12,1521.0447,1898.6952,3760.1,1127.2817,387.01,484.6535,375.3583,1664.1891,794.161,380.1692,2.2712,931.9122,1069.5542,405.1846,1584.82,7959.3166,90.6346,24.2995,172.5007,1670.46,6517.0627,49.782,70.14,7.8,1597.0327,3688.2049,2128.2617,205.5956,21.1424,1.8502,13.51,452.09,93.3804,2901.83,8306.1325,214820.4031,26716.7065,193233.0414,77.0282,1165.25,19720.8093,259.9131,65.1281,0.0,16052.4359,541.77,163.49,1602.6,87.052,629.817,2309.8599,1229.0722,430.8238,3.0464,1055.1752,56.11,93.0374,95.2545,945.5137,234.9777,28.7597,0.4628,4.2429,264.3883,8.4672,0.0439,4.1456,3.7691,15.7632,32.4081,4280.2971,1.1134,0.6021,267.88,455.12,264.4066,56.9994,5.1996,0.139,0.3544,0.9352,3.5876,0.3243,0.8186,8.3266,14.2289,112.28,376.6004,35.0507,8153.2846,144.852,3.9374,3.6046,5.0291,0.1405,17.8518,14.4451,5.5632,4477.7186,12.0229,14.6817,9095.523,1.2938,161.8213,5.4461,8.5797,10.3856,18.76,220.8101,760.8142,6.8568,213.5256,145.578,152.7059,8.18,154.3811,6.993,801.1848,279.4303,13.9418,13.5602,12.5,32.63,5.7,6.81,11.95,13.88,259.58129,94.45,1.7784,12.1874,12.34,233.27,6.9644,8972240.6425,3938855.4652,3323834.0561,106.8065,104.0282,7.93,11.9907,59.17796,3.8825,0.5254,883356.8205,19.0853,88.61803,5.61667,2.155,173.23412,54.7988,90724146.63,488805.4558,92.20415,18776.16228,7.6358,21.7516,6.0392,5.3605,7989501.586,40.4858,0.3569,709.21,154.73863,186.78848,30385.06579,65.71611,42.88,130.32084,1038.71,25330.73616,143.23,80.13,81.0,68.1,21670.05,24143.35,74.40384615384615,63.63,76.83,25714.15,5.37,27180.06,68.05,82.86,7299270.1408,21700.000000000004,75.37,26137.3,2239313.4373,1.8263,16.3783,22181006.44,77.46153846153845,769.0,6310.8,43.6,7076.12,120.90882,44.75818233333333,30.7,65.67272727272727,74.76,74.17857142857143,28.3,132.0557,38.8939,8.488,40.084,92.5,11.52,5.03,6.0,8.7017,5.9856,5902.8,59650.5333,108.92,618768.6455,98.26,20.3818,82.5,67.74,26662.54,36760.7,38592.09,72382.85,74.53,41709.12,63.57,24845.49,47939.33,41384.75,50656.91,48405.21,45240.99,73.14,6.0,38403.32,59925.9,35845.35,39234.83,44849.87,42879.69,13.51,41940.99462,41371.31,106.13,223.83,23089.71,25589.75,27338.81,28933.08,43554.665025,40598.06513,33573.39288,43018.86532,36153.32947,38232.1197,51494.86,36844.66,44608.662315,37630.49,45118.04,34175.28,47063.81,54475.45,50017.24,51492.53,58368.52,41137.78,53887.0,32315.44,13.05
